# Residuals   
# Time        	Ux            	Uy            	p             
9.79308       	2.136150e-03	1.588832e-03	2.907964e-02
9.79346       	2.136290e-03	1.589051e-03	2.898219e-02
9.79385       	2.136457e-03	1.589256e-03	2.917385e-02
9.79423       	2.136647e-03	1.589475e-03	2.946644e-02
9.79462       	2.136768e-03	1.589666e-03	2.926201e-02
9.795         	2.136943e-03	1.589885e-03	2.883951e-02
9.79538       	2.137107e-03	1.590106e-03	2.886231e-02
9.79577       	2.137306e-03	1.590339e-03	2.851517e-02
9.79615       	2.137482e-03	1.590512e-03	2.851071e-02
9.79654       	2.137704e-03	1.590620e-03	2.865072e-02
9.79692       	2.137889e-03	1.590622e-03	2.901570e-02
9.79731       	2.138037e-03	1.590711e-03	2.911240e-02
9.79769       	2.138081e-03	1.590752e-03	2.900112e-02
9.79808       	2.138202e-03	1.590802e-03	2.914079e-02
9.79846       	2.138361e-03	1.590820e-03	2.910651e-02
9.79885       	2.138522e-03	1.590872e-03	2.917019e-02
9.79923       	2.138714e-03	1.590844e-03	2.912600e-02
9.79962       	2.138918e-03	1.590892e-03	2.938270e-02
9.8           	2.139107e-03	1.591080e-03	2.924888e-02
9.80038       	2.139303e-03	1.591274e-03	2.932850e-02
9.80077       	2.139431e-03	1.591465e-03	2.924409e-02
9.80115       	2.139590e-03	1.591691e-03	2.979865e-02
9.80154       	2.139790e-03	1.591914e-03	2.969859e-02
9.80192       	2.140004e-03	1.592126e-03	2.919104e-02
9.80231       	2.140183e-03	1.592247e-03	2.922713e-02
9.80269       	2.140357e-03	1.592394e-03	2.884760e-02
9.80308       	2.140540e-03	1.592547e-03	2.872149e-02
9.80346       	2.140761e-03	1.592755e-03	2.902106e-02
9.80385       	2.140957e-03	1.592974e-03	2.890479e-02
9.80423       	2.141138e-03	1.593035e-03	2.883082e-02
9.80462       	2.141191e-03	1.593039e-03	2.905322e-02
9.805         	2.141273e-03	1.593095e-03	2.916297e-02
9.80538       	2.141332e-03	1.593090e-03	2.930878e-02
9.80577       	2.141498e-03	1.593200e-03	2.950439e-02
9.80615       	2.141602e-03	1.593139e-03	2.939427e-02
9.80654       	2.141718e-03	1.593224e-03	2.964088e-02
9.80692       	2.141778e-03	1.593333e-03	2.927426e-02
9.80731       	2.141798e-03	1.593519e-03	2.942943e-02
9.80769       	2.141739e-03	1.593654e-03	2.948985e-02
9.80808       	2.141657e-03	1.593752e-03	2.965797e-02
9.80846       	2.141665e-03	1.593846e-03	2.973961e-02
9.80885       	2.141746e-03	1.593967e-03	2.925983e-02
9.80923       	2.141742e-03	1.594076e-03	2.942538e-02
9.80962       	2.141782e-03	1.594211e-03	2.930876e-02
9.81          	2.141861e-03	1.594274e-03	2.881944e-02
9.81038       	2.142031e-03	1.594405e-03	2.891629e-02
9.81077       	2.142187e-03	1.594469e-03	2.903118e-02
9.81115       	2.142291e-03	1.594496e-03	2.930020e-02
9.81154       	2.142350e-03	1.594453e-03	2.939842e-02
9.81192       	2.142443e-03	1.594589e-03	2.949269e-02
9.81231       	2.142530e-03	1.594619e-03	2.966958e-02
9.81269       	2.142674e-03	1.594628e-03	2.967733e-02
9.81308       	2.142650e-03	1.594607e-03	2.976359e-02
9.81346       	2.142583e-03	1.594741e-03	3.030136e-02
9.81385       	2.142509e-03	1.594928e-03	2.958251e-02
9.81423       	2.142458e-03	1.595132e-03	2.940140e-02
9.81462       	2.142281e-03	1.595174e-03	2.953769e-02
9.815         	2.142116e-03	1.595188e-03	2.963804e-02
9.81538       	2.142072e-03	1.595246e-03	2.964479e-02
9.81577       	2.141978e-03	1.595307e-03	2.962209e-02
9.81615       	2.141845e-03	1.595288e-03	2.956549e-02
9.81654       	2.141842e-03	1.595335e-03	2.938732e-02
9.81692       	2.141959e-03	1.595301e-03	2.928499e-02
9.81731       	2.142072e-03	1.595271e-03	2.943519e-02
9.81769       	2.142156e-03	1.595284e-03	2.966859e-02
9.81808       	2.142215e-03	1.595266e-03	2.960378e-02
9.81846       	2.142260e-03	1.595211e-03	2.994806e-02
9.81885       	2.142257e-03	1.595167e-03	3.001991e-02
9.81923       	2.142334e-03	1.595179e-03	3.019619e-02
9.81962       	2.142319e-03	1.595157e-03	3.021347e-02
9.82          	2.142257e-03	1.595322e-03	3.056385e-02
9.82038       	2.142082e-03	1.595508e-03	3.072873e-02
9.82077       	2.141886e-03	1.595555e-03	3.054611e-02
9.82115       	2.141691e-03	1.595609e-03	3.046211e-02
9.82154       	2.141456e-03	1.595555e-03	3.059700e-02
9.82192       	2.141204e-03	1.595515e-03	3.073156e-02
9.82231       	2.141053e-03	1.595575e-03	3.039001e-02
9.82269       	2.140970e-03	1.595700e-03	2.993944e-02
9.82308       	2.140835e-03	1.595832e-03	3.010437e-02
9.82346       	2.140751e-03	1.595940e-03	2.980072e-02
9.82385       	2.140749e-03	1.596005e-03	2.967026e-02
9.82423       	2.140732e-03	1.595993e-03	2.988124e-02
9.82462       	2.140684e-03	1.595999e-03	2.970610e-02
9.825         	2.140662e-03	1.595979e-03	2.969816e-02
9.82538       	2.140642e-03	1.595951e-03	3.023754e-02
9.82577       	2.140524e-03	1.595987e-03	3.026296e-02
9.82615       	2.140414e-03	1.596005e-03	3.066659e-02
9.82654       	2.140362e-03	1.596137e-03	3.128329e-02
9.82692       	2.140306e-03	1.596438e-03	3.099572e-02
9.82731       	2.140064e-03	1.596483e-03	3.122777e-02
9.82769       	2.139797e-03	1.596382e-03	3.088633e-02
9.82808       	2.139527e-03	1.596361e-03	3.108970e-02
9.82846       	2.139181e-03	1.596276e-03	3.099156e-02
9.82885       	2.138878e-03	1.596270e-03	3.076564e-02
9.82923       	2.138688e-03	1.596296e-03	3.074425e-02
9.82962       	2.138579e-03	1.596377e-03	3.035437e-02
9.83          	2.138555e-03	1.596350e-03	3.009447e-02
9.83038       	2.138503e-03	1.596344e-03	3.000203e-02
9.83077       	2.138375e-03	1.596352e-03	2.985227e-02
9.83115       	2.138262e-03	1.596397e-03	2.993166e-02
9.83154       	2.138188e-03	1.596436e-03	3.024670e-02
9.83192       	2.138053e-03	1.596446e-03	3.063478e-02
9.83231       	2.137995e-03	1.596443e-03	3.073308e-02
9.83269       	2.137784e-03	1.596522e-03	3.083304e-02
9.83308       	2.137589e-03	1.596735e-03	3.131377e-02
9.83346       	2.137380e-03	1.597102e-03	3.164334e-02
9.83385       	2.137293e-03	1.597772e-03	3.218289e-02
9.83423       	2.137152e-03	1.598474e-03	3.260300e-02
9.83462       	2.137020e-03	1.599278e-03	3.270726e-02
9.835         	2.136959e-03	1.600210e-03	3.317776e-02
9.83538       	2.137052e-03	1.601083e-03	3.329096e-02
9.83577       	2.137116e-03	1.601778e-03	3.339298e-02
9.83615       	2.137199e-03	1.602320e-03	3.310681e-02
9.83654       	2.137178e-03	1.602714e-03	3.243131e-02
9.83692       	2.137108e-03	1.603043e-03	3.204559e-02
9.83731       	2.136869e-03	1.603206e-03	3.149731e-02
9.83769       	2.136521e-03	1.603187e-03	3.091415e-02
9.83808       	2.136073e-03	1.603108e-03	3.108449e-02
9.83846       	2.135571e-03	1.603096e-03	3.124779e-02
9.83885       	2.135006e-03	1.602973e-03	3.116450e-02
9.83923       	2.134488e-03	1.602733e-03	3.124948e-02
9.83962       	2.134022e-03	1.602574e-03	3.127205e-02
9.84          	2.133489e-03	1.602301e-03	3.094743e-02
9.8404        	2.218120e-03	1.666109e-03	3.292482e-02
9.8408        	2.217544e-03	1.666008e-03	3.224143e-02
9.8412        	2.216888e-03	1.665828e-03	3.147565e-02
9.8416        	2.216185e-03	1.665673e-03	3.096552e-02
9.842         	2.215554e-03	1.665672e-03	3.115979e-02
9.8424        	2.214984e-03	1.665751e-03	3.137811e-02
9.8428        	2.214481e-03	1.665948e-03	3.172123e-02
9.8432        	2.213939e-03	1.666086e-03	3.141187e-02
9.8436        	2.213551e-03	1.666426e-03	3.149442e-02
9.844         	2.213150e-03	1.666624e-03	3.109974e-02
9.8444        	2.212702e-03	1.666718e-03	3.119166e-02
9.8448        	2.212267e-03	1.666721e-03	3.102800e-02
9.8452        	2.211894e-03	1.666869e-03	3.085945e-02
9.8456        	2.211525e-03	1.667007e-03	3.089304e-02
9.846         	2.211221e-03	1.667188e-03	3.118009e-02
9.8464        	2.210944e-03	1.667461e-03	3.122685e-02
9.8468        	2.210544e-03	1.667558e-03	3.174728e-02
9.8472        	2.210030e-03	1.667641e-03	3.140649e-02
9.8476        	2.209487e-03	1.667789e-03	3.170373e-02
9.848         	2.208926e-03	1.668036e-03	3.136675e-02
9.8484        	2.208219e-03	1.668229e-03	3.145507e-02
9.8488        	2.207610e-03	1.668478e-03	3.120584e-02
9.8492        	2.207108e-03	1.668805e-03	3.119443e-02
9.8496        	2.206523e-03	1.669104e-03	3.110438e-02
9.85          	2.205966e-03	1.669357e-03	3.099681e-02
9.85042       	2.297356e-03	1.739059e-03	3.269616e-02
9.85083       	2.297014e-03	1.739264e-03	3.214035e-02
9.85125       	2.296587e-03	1.739377e-03	3.219934e-02
9.85167       	2.296128e-03	1.739546e-03	3.211240e-02
9.85208       	2.295620e-03	1.739722e-03	3.197218e-02
9.8525        	2.295061e-03	1.740012e-03	3.232625e-02
9.85292       	2.294485e-03	1.740390e-03	3.194663e-02
9.85333       	2.293954e-03	1.740655e-03	3.204354e-02
9.85375       	2.293314e-03	1.740788e-03	3.218817e-02
9.85417       	2.292570e-03	1.740913e-03	3.205780e-02
9.85458       	2.291908e-03	1.741113e-03	3.224196e-02
9.855         	2.291338e-03	1.741452e-03	3.210524e-02
9.85542       	2.290607e-03	1.741668e-03	3.194337e-02
9.85583       	2.289869e-03	1.741932e-03	3.204626e-02
9.85625       	2.289228e-03	1.742254e-03	3.246713e-02
9.85667       	2.288593e-03	1.742565e-03	3.253125e-02
9.85708       	2.288093e-03	1.742896e-03	3.257534e-02
9.8575        	2.287618e-03	1.743212e-03	3.263092e-02
9.85792       	2.287167e-03	1.743577e-03	3.242073e-02
9.85833       	2.286691e-03	1.743889e-03	3.252168e-02
9.85875       	2.286293e-03	1.744124e-03	3.234391e-02
9.85917       	2.285875e-03	1.744411e-03	3.249444e-02
9.85958       	2.285379e-03	1.744771e-03	3.238543e-02
9.86          	2.284886e-03	1.745079e-03	3.243749e-02
9.86043       	2.383515e-03	1.821079e-03	3.474335e-02
9.86087       	2.382790e-03	1.821182e-03	3.425340e-02
9.8613        	2.382120e-03	1.821526e-03	3.369754e-02
9.86174       	2.381450e-03	1.821941e-03	3.331626e-02
9.86217       	2.380771e-03	1.822364e-03	3.306665e-02
9.86261       	2.379952e-03	1.822620e-03	3.251609e-02
9.86304       	2.379266e-03	1.822976e-03	3.245134e-02
9.86348       	2.378533e-03	1.823282e-03	3.272548e-02
9.86391       	2.377940e-03	1.823687e-03	3.268948e-02
9.86435       	2.377418e-03	1.824144e-03	3.286330e-02
9.86478       	2.376871e-03	1.824525e-03	3.255632e-02
9.86522       	2.376318e-03	1.824903e-03	3.279010e-02
9.86565       	2.375704e-03	1.825179e-03	3.257158e-02
9.86609       	2.375041e-03	1.825446e-03	3.269417e-02
9.86652       	2.374292e-03	1.825673e-03	3.257189e-02
9.86696       	2.373610e-03	1.825889e-03	3.273309e-02
9.86739       	2.372955e-03	1.826084e-03	3.328461e-02
9.86783       	2.372227e-03	1.826311e-03	3.337462e-02
9.86826       	2.371476e-03	1.826612e-03	3.265187e-02
9.8687        	2.370749e-03	1.826922e-03	3.297751e-02
9.86913       	2.370031e-03	1.827232e-03	3.269402e-02
9.86957       	2.369331e-03	1.827430e-03	3.246028e-02
9.87          	2.368658e-03	1.827723e-03	3.252752e-02
9.87043       	2.368019e-03	1.827995e-03	3.272444e-02
9.87087       	2.367445e-03	1.828338e-03	3.261545e-02
9.8713        	2.366875e-03	1.828628e-03	3.268344e-02
9.87174       	2.366348e-03	1.828864e-03	3.260682e-02
9.87217       	2.365784e-03	1.829090e-03	3.300971e-02
9.87261       	2.365087e-03	1.829145e-03	3.284958e-02
9.87304       	2.364298e-03	1.829208e-03	3.275835e-02
9.87348       	2.363468e-03	1.829287e-03	3.290407e-02
9.87391       	2.362702e-03	1.829418e-03	3.273611e-02
9.87435       	2.361961e-03	1.829547e-03	3.302386e-02
9.87478       	2.361142e-03	1.829686e-03	3.294112e-02
9.87522       	2.360315e-03	1.829864e-03	3.282844e-02
9.87565       	2.359557e-03	1.830135e-03	3.330667e-02
9.87609       	2.358922e-03	1.830383e-03	3.307322e-02
9.87652       	2.358272e-03	1.830529e-03	3.280965e-02
9.87696       	2.357699e-03	1.830725e-03	3.265523e-02
9.87739       	2.357183e-03	1.830994e-03	3.276943e-02
9.87783       	2.356732e-03	1.831316e-03	3.266670e-02
9.87826       	2.356214e-03	1.831616e-03	3.278994e-02
9.8787        	2.355689e-03	1.831923e-03	3.253710e-02
9.87913       	2.355047e-03	1.832074e-03	3.288397e-02
9.87957       	2.354280e-03	1.832180e-03	3.280564e-02
9.88          	2.353511e-03	1.832425e-03	3.261341e-02
9.88043       	2.352868e-03	1.832756e-03	3.273102e-02
9.88087       	2.352302e-03	1.833227e-03	3.248700e-02
9.8813        	2.351699e-03	1.833507e-03	3.261829e-02
9.88174       	2.351112e-03	1.833776e-03	3.297568e-02
9.88217       	2.350478e-03	1.834069e-03	3.283876e-02
9.88261       	2.350068e-03	1.834424e-03	3.317893e-02
9.88304       	2.349675e-03	1.834700e-03	3.287739e-02
9.88348       	2.349232e-03	1.834842e-03	3.230076e-02
9.88391       	2.348735e-03	1.835157e-03	3.221097e-02
9.88435       	2.348375e-03	1.835419e-03	3.239136e-02
9.88478       	2.347957e-03	1.835598e-03	3.217094e-02
9.88522       	2.347478e-03	1.835798e-03	3.222881e-02
9.88565       	2.346993e-03	1.836036e-03	3.207918e-02
9.88605       	2.133336e-03	1.669401e-03	4.295822e-02
9.88644       	2.132671e-03	1.669656e-03	3.730938e-02
9.88684       	2.132084e-03	1.669858e-03	3.364267e-02
9.88723       	2.131625e-03	1.670048e-03	3.182573e-02
9.88763       	2.131269e-03	1.670216e-03	3.072926e-02
9.88802       	2.130945e-03	1.670240e-03	3.032823e-02
9.88842       	2.130602e-03	1.670204e-03	3.029415e-02
9.88881       	2.130259e-03	1.670195e-03	3.054753e-02
9.88921       	2.129951e-03	1.670197e-03	3.020120e-02
9.8896        	2.129770e-03	1.670262e-03	3.024420e-02
9.89          	2.129478e-03	1.670259e-03	3.059794e-02
9.89042       	2.244295e-03	1.760675e-03	3.440964e-02
9.89083       	2.243983e-03	1.760772e-03	3.289202e-02
9.89125       	2.243582e-03	1.760860e-03	3.212956e-02
9.89167       	2.243142e-03	1.760925e-03	3.163552e-02
9.89208       	2.242668e-03	1.761092e-03	3.146128e-02
9.8925        	2.242184e-03	1.761093e-03	3.126745e-02
9.89292       	2.241678e-03	1.761068e-03	3.124370e-02
9.89333       	2.241058e-03	1.761091e-03	3.094153e-02
9.89375       	2.240533e-03	1.761232e-03	3.095310e-02
9.89417       	2.240016e-03	1.761294e-03	3.086463e-02
9.89458       	2.239647e-03	1.761379e-03	3.091703e-02
9.895         	2.239312e-03	1.761378e-03	3.094364e-02
9.89542       	2.239002e-03	1.761419e-03	3.087508e-02
9.89583       	2.238738e-03	1.761438e-03	3.069770e-02
9.89625       	2.238461e-03	1.761487e-03	3.073178e-02
9.89667       	2.238347e-03	1.761683e-03	3.050761e-02
9.89708       	2.238095e-03	1.761822e-03	3.052936e-02
9.8975        	2.237763e-03	1.761993e-03	3.053875e-02
9.89792       	2.237470e-03	1.762293e-03	3.076251e-02
9.89833       	2.237057e-03	1.762498e-03	3.034705e-02
9.89875       	2.236663e-03	1.762769e-03	3.039670e-02
9.89917       	2.236303e-03	1.763002e-03	3.022934e-02
9.89958       	2.235950e-03	1.763109e-03	3.024439e-02
9.9           	2.235493e-03	1.763086e-03	3.037999e-02
9.90042       	2.235117e-03	1.763176e-03	3.001788e-02
9.90083       	2.234728e-03	1.763079e-03	3.022837e-02
9.90125       	2.234420e-03	1.762994e-03	3.017391e-02
9.90167       	2.234230e-03	1.762852e-03	3.035671e-02
9.90208       	2.234079e-03	1.762729e-03	3.039531e-02
9.9025        	2.233917e-03	1.762675e-03	3.042659e-02
9.90292       	2.233752e-03	1.762723e-03	3.086680e-02
9.90333       	2.233561e-03	1.762831e-03	3.034164e-02
9.90375       	2.233312e-03	1.762920e-03	3.034352e-02
9.90417       	2.233048e-03	1.763004e-03	3.024949e-02
9.90458       	2.232687e-03	1.763067e-03	3.063270e-02
9.905         	2.232343e-03	1.763109e-03	3.008164e-02
9.90542       	2.232030e-03	1.763199e-03	3.003135e-02
9.90583       	2.231803e-03	1.763313e-03	3.022335e-02
9.90625       	2.231651e-03	1.763307e-03	3.016071e-02
9.90667       	2.231414e-03	1.763223e-03	2.998415e-02
9.90708       	2.231242e-03	1.763181e-03	3.000813e-02
9.9075        	2.231091e-03	1.763176e-03	2.994185e-02
9.90792       	2.231028e-03	1.763104e-03	3.011111e-02
9.90833       	2.231036e-03	1.763084e-03	3.008354e-02
9.90875       	2.231027e-03	1.762913e-03	2.969834e-02
9.90917       	2.230989e-03	1.762753e-03	2.975711e-02
9.90958       	2.230910e-03	1.762711e-03	2.951198e-02
9.91          	2.230849e-03	1.762762e-03	2.947979e-02
9.91042       	2.230815e-03	1.762860e-03	2.933316e-02
9.91083       	2.230743e-03	1.762932e-03	2.942373e-02
9.91125       	2.230581e-03	1.762929e-03	2.932608e-02
9.91167       	2.230355e-03	1.762864e-03	2.956961e-02
9.91208       	2.230083e-03	1.762846e-03	2.954301e-02
9.9125        	2.229820e-03	1.762768e-03	2.955353e-02
9.91292       	2.229617e-03	1.762679e-03	2.930190e-02
9.91333       	2.229526e-03	1.762649e-03	2.953857e-02
9.91375       	2.229374e-03	1.762521e-03	2.921805e-02
9.91417       	2.229331e-03	1.762448e-03	2.937078e-02
9.91458       	2.229340e-03	1.762372e-03	2.913850e-02
9.915         	2.229424e-03	1.762294e-03	2.896607e-02
9.91542       	2.229439e-03	1.762259e-03	2.923006e-02
9.91583       	2.229372e-03	1.762117e-03	2.906047e-02
9.91625       	2.229337e-03	1.761997e-03	2.927183e-02
9.91667       	2.229351e-03	1.761909e-03	2.897021e-02
9.91708       	2.229391e-03	1.761857e-03	2.893724e-02
9.9175        	2.229307e-03	1.761766e-03	2.900212e-02
9.91792       	2.229207e-03	1.761738e-03	2.884218e-02
9.91833       	2.229083e-03	1.761655e-03	2.946088e-02
9.91875       	2.229056e-03	1.761749e-03	2.913296e-02
9.91917       	2.228887e-03	1.761740e-03	2.915696e-02
9.91958       	2.228755e-03	1.761662e-03	2.909994e-02
9.92          	2.228645e-03	1.761512e-03	2.910326e-02
9.92042       	2.228591e-03	1.761243e-03	2.912887e-02
9.92083       	2.228678e-03	1.761028e-03	2.872735e-02
9.92125       	2.228841e-03	1.760930e-03	2.894490e-02
9.92167       	2.229053e-03	1.760966e-03	2.917321e-02
9.92208       	2.229273e-03	1.760935e-03	2.883999e-02
9.9225        	2.229456e-03	1.760880e-03	2.884309e-02
9.92289       	2.112407e-03	1.668294e-03	3.371787e-02
9.92329       	2.112488e-03	1.668300e-03	3.104004e-02
9.92368       	2.112591e-03	1.668354e-03	2.923650e-02
9.92408       	2.112558e-03	1.668320e-03	2.843283e-02
9.92447       	2.112428e-03	1.668241e-03	2.753441e-02
9.92487       	2.112314e-03	1.668145e-03	2.769633e-02
9.92526       	2.112215e-03	1.668204e-03	2.793541e-02
9.92566       	2.112135e-03	1.668193e-03	2.804241e-02
9.92605       	2.111993e-03	1.668137e-03	2.764678e-02
9.92645       	2.111941e-03	1.668041e-03	2.806695e-02
9.92684       	2.111886e-03	1.667932e-03	2.778277e-02
9.92724       	2.111912e-03	1.667686e-03	2.772169e-02
9.92763       	2.111966e-03	1.667461e-03	2.749512e-02
9.92803       	2.112019e-03	1.667237e-03	2.769723e-02
9.92842       	2.112088e-03	1.667128e-03	2.718830e-02
9.92882       	2.112212e-03	1.667104e-03	2.737318e-02
9.92921       	2.112318e-03	1.666989e-03	2.752636e-02
9.92961       	2.112452e-03	1.666977e-03	2.754713e-02
9.93          	2.112586e-03	1.666974e-03	2.767786e-02
9.9304        	2.140859e-03	1.689275e-03	2.760374e-02
9.9308        	2.140792e-03	1.689150e-03	2.755043e-02
9.9312        	2.140642e-03	1.689107e-03	2.791600e-02
9.9316        	2.140495e-03	1.689178e-03	2.799017e-02
9.932         	2.140357e-03	1.689167e-03	2.803638e-02
9.9324        	2.140211e-03	1.689146e-03	2.827494e-02
9.9328        	2.140028e-03	1.689025e-03	2.805188e-02
9.9332        	2.139963e-03	1.688908e-03	2.805890e-02
9.9336        	2.140026e-03	1.688743e-03	2.774830e-02
9.934         	2.140129e-03	1.688590e-03	2.771603e-02
9.9344        	2.140245e-03	1.688413e-03	2.789375e-02
9.9348        	2.140315e-03	1.688206e-03	2.749519e-02
9.9352        	2.140419e-03	1.688151e-03	2.734619e-02
9.9356        	2.140537e-03	1.688106e-03	2.708495e-02
9.936         	2.140626e-03	1.687885e-03	2.718107e-02
9.9364        	2.140723e-03	1.687628e-03	2.700114e-02
9.9368        	2.140835e-03	1.687634e-03	2.678552e-02
9.9372        	2.141019e-03	1.687599e-03	2.672867e-02
9.9376        	2.141040e-03	1.687471e-03	2.671882e-02
9.938         	2.141042e-03	1.687436e-03	2.705318e-02
9.9384        	2.141089e-03	1.687408e-03	2.711028e-02
9.9388        	2.141174e-03	1.687364e-03	2.724660e-02
9.9392        	2.141184e-03	1.687345e-03	2.726790e-02
9.9396        	2.141179e-03	1.687135e-03	2.723866e-02
9.94          	2.141173e-03	1.686931e-03	2.712867e-02
9.9404        	2.141222e-03	1.686653e-03	2.711168e-02
9.9408        	2.141248e-03	1.686365e-03	2.712197e-02
9.9412        	2.141255e-03	1.686170e-03	2.697186e-02
9.9416        	2.141326e-03	1.686069e-03	2.724236e-02
